t	heroX	heroY	hp	enemies	gems	nearest	level
26508	495.2	281.6	7	28	9	117.0	3
26515	496.0	280.7	7	28	9	118.8	3
26522	495.6	281.1	7	28	9	118.9	3
26528	495.2	281.4	7	28	9	119.0	3
26534	494.8	281.8	7	28	9	119.1	3
26541	494.4	282.1	7	28	9	119.2	3
26548	495.3	281.2	7	28	9	120.8	3
26554	494.9	281.5	7	28	9	120.9	3
26560	494.5	281.8	7	28	9	120.9	3
26568	494.1	282.2	7	28	9	121.0	3
26574	495.0	281.3	7	28	9	122.5	3
26581	494.6	281.7	7	28	9	122.5	3
26588	494.2	282.0	7	28	9	122.5	3
26594	495.0	281.1	7	29	9	124.0	3
26601	494.6	281.5	7	29	9	124.0	3
26607	494.2	281.9	7	29	9	124.0	3
26614	493.9	282.2	7	29	9	123.9	3
26620	494.8	281.2	7	29	9	125.4	3
26626	494.4	281.6	7	29	9	125.4	3
26633	494.0	281.9	7	29	9	125.3	3
26639	493.7	282.2	7	29	9	125.3	3
26645	494.5	281.4	7	29	9	126.3	3
26652	494.1	281.8	7	29	9	125.5	3
26658	493.8	282.1	7	29	9	124.8	3
26663	494.6	281.2	7	29	8	125.6	3
26673	494.0	281.8	7	29	8	124.5	3
26679	493.7	282.1	7	29	8	123.7	3
26686	494.6	281.2	7	29	8	124.7	3
26691	494.3	281.5	7	29	8	124.0	3
26697	493.9	281.8	7	29	8	123.3	3
26704	493.6	282.1	7	29	8	122.6	3
26710	494.4	281.3	7	29	8	123.5	3
26716	494.0	281.6	7	29	8	122.8	3
26723	493.7	282.0	7	29	8	122.1	3
26729	493.3	282.3	7	29	8	121.5	3
26735	494.3	281.3	7	29	8	122.4	3
26741	493.9	281.7	7	29	8	121.8	3
26747	493.6	282.0	7	29	8	121.2	3
26754	493.2	282.3	7	29	8	120.5	3
26760	494.1	281.5	7	29	8	121.4	3
26766	493.7	281.8	7	29	8	120.8	3
26773	493.4	282.1	7	29	8	120.2	3
26779	493.1	282.4	7	29	8	119.6	3
26785	494.0	281.5	7	29	9	120.6	3
26791	493.7	281.8	7	28	9	120.1	3
26797	493.4	282.1	7	28	9	119.5	3
26807	492.9	282.5	7	28	9	118.7	3
26813	492.6	282.8	7	28	9	118.2	3
26820	492.3	283.2	7	28	9	117.6	3
26826	492.0	283.4	7	28	9	117.1	3
26834	491.7	283.7	7	28	9	116.5	3
26843	491.4	284.1	7	28	9	115.8	3
26849	491.1	284.3	7	28	9	115.3	3
26855	490.9	284.5	7	28	9	114.9	3
26861	490.7	284.7	7	28	9	114.5	3
26867	490.5	284.9	7	28	9	114.0	3
26873	490.3	285.1	7	28	9	113.6	3
26879	490.1	285.3	7	28	9	113.2	3
26886	489.9	285.5	7	28	9	112.8	3
26892	489.7	285.6	7	28	9	112.5	3
26898	489.5	285.8	7	28	9	112.2	3
26904	489.4	286.0	7	28	9	111.8	3
26910	490.4	285.0	7	28	9	112.8	3
26917	490.2	285.2	7	29	9	112.4	3
26923	490.0	285.4	7	29	9	112.1	3
26929	489.8	285.5	7	29	9	111.8	3
26936	490.9	284.4	7	29	9	112.9	3
26942	490.7	284.6	7	29	8	112.6	3
26949	491.8	286.2	7	29	8	110.9	3
26956	492.7	285.1	7	29	8	112.0	3
26962	493.6	284.2	7	29	8	112.9	3
26968	494.5	285.6	7	29	8	111.4	3
26974	495.3	284.6	7	29	8	112.4	3
26981	496.1	286.0	7	29	8	110.9	3
26988	497.0	284.8	7	29	8	112.1	3
26997	498.0	286.8	7	29	8	110.0	3
27004	498.8	285.6	7	29	8	111.1	3
27010	499.4	284.6	7	29	8	112.1	3
27017	500.0	286.1	7	29	8	110.5	3
27024	500.7	285.0	7	29	8	111.6	3
27029	501.2	284.1	7	29	8	112.5	3
27036	501.8	285.5	7	29	8	111.0	3
27042	502.3	284.5	7	29	8	112.0	3
27048	502.8	283.6	7	29	8	113.7	3
27055	503.3	285.1	7	29	8	113.0	3
27061	503.8	286.4	7	29	8	112.2	3
27068	504.3	287.8	7	29	8	111.4	3
27074	504.7	286.8	7	29	8	113.1	3
27080	505.1	288.0	7	29	8	112.3	3
27086	505.5	289.3	7	29	8	111.5	3
27092	505.9	288.2	7	29	8	113.0	3
27098	506.2	289.4	7	29	8	112.2	3
27105	506.7	290.8	7	29	8	111.2	3
27111	507.0	289.6	7	29	8	112.7	3
27121	507.5	291.3	7	29	8	111.3	3
27127	507.8	290.0	7	29	8	113.0	3
27135	508.1	291.3	7	29	8	111.9	3
27141	508.4	290.0	7	29	8	113.4	3
27147	508.7	291.1	7	29	8	112.5	3
27156	510.2	292.2	7	29	8	111.7	3
27161	510.4	291.0	7	29	8	113.1	3
27170	510.6	292.4	7	29	8	111.8	3
27175	510.8	291.1	7	29	8	113.2	3
27182	511.0	292.3	7	29	8	112.1	3
27189	512.1	293.1	7	29	7	111.4	3
27195	512.2	291.7	7	29	7	112.8	3
27202	512.4	290.3	7	29	7	114.4	3
27209	512.5	289.0	7	29	7	115.8	3
27219	512.7	287.5	7	29	7	117.6	3
27226	512.8	286.1	7	29	7	119.4	3
27234	512.9	284.8	7	29	7	120.9	3
27240	513.0	283.8	7	29	7	122.3	3
27246	513.1	282.9	7	29	7	123.6	3
27253	513.2	281.9	7	29	7	124.9	3
27260	513.3	281.0	7	29	7	126.3	3
27269	513.4	279.8	7	30	7	128.0	3
27276	513.5	279.0	7	30	7	129.4	3
27283	513.6	279.5	7	30	7	129.4	3
27290	513.7	279.9	7	30	7	129.4	3
27296	513.8	280.3	7	30	7	129.4	3
27304	513.9	280.8	7	30	7	129.4	3
27310	513.9	281.2	7	30	7	129.3	3
27320	514.0	281.7	7	30	7	129.3	3
27327	514.1	282.0	7	30	7	129.2	3
27335	514.1	282.4	7	30	8	170.6	3
27342	514.2	284.0	7	29	8	169.1	3
27350	514.3	285.7	7	29	8	167.4	3
27357	514.3	287.4	7	29	8	165.7	3
27363	514.4	288.7	7	29	8	164.3	3
27370	514.4	290.1	7	29	8	162.7	3
27376	514.5	291.2	7	29	8	161.4	3
27386	514.5	292.7	7	29	8	159.6	3
27393	514.6	294.1	7	29	8	157.8	3
27401	514.6	295.3	7	29	8	156.1	3
27408	514.6	296.5	7	29	8	154.5	3
27416	514.7	297.5	7	29	8	152.9	3
27424	514.7	298.7	7	29	8	151.1	3
27430	514.8	299.6	7	29	8	149.7	3
27437	514.8	300.5	7	29	8	148.2	3
27443	514.8	301.2	7	29	8	146.8	3
27451	514.9	302.1	7	29	8	145.2	3
27457	514.9	302.8	7	29	8	143.8	3
27464	514.9	303.5	7	29	8	142.4	3
27471	514.9	304.2	7	29	8	141.0	3
27477	514.9	304.8	7	29	8	139.7	3
27484	515.0	305.5	7	29	8	138.1	3
27490	515.0	306.1	7	29	8	136.8	3
27496	515.0	306.6	7	29	8	135.5	3
27503	515.0	307.2	7	29	8	134.0	3
27510	515.1	307.8	7	29	8	132.5	3
27518	515.1	308.4	7	29	8	130.8	3
27525	515.1	308.9	7	29	8	129.3	3
27533	515.1	309.4	7	29	8	127.8	3
27539	515.1	309.9	7	29	8	126.3	3
27546	515.1	310.3	7	29	8	124.9	3
27553	515.2	310.8	7	29	8	123.4	3
27560	515.2	311.1	7	29	8	122.0	3
27570	515.2	311.7	7	29	8	119.9	3
27577	515.2	312.0	7	29	8	118.5	3
27584	515.2	309.6	7	29	8	119.5	3
27591	515.2	307.6	7	29	8	120.3	3
27597	515.2	308.1	7	29	8	119.0	3
27604	515.3	306.1	7	29	8	119.9	3
27610	515.3	306.6	7	29	8	118.6	3
27618	515.3	304.4	7	29	8	119.5	3
27624	515.3	302.6	7	30	8	121.2	3
27631	515.3	303.3	7	30	8	120.6	3
27638	515.3	304.0	7	30	8	120.0	3
27644	515.3	302.2	7	30	8	121.6	3
27651	515.3	303.0	7	30	8	120.9	3
27657	515.3	301.3	7	30	8	122.3	3
27664	515.3	302.0	7	30	8	121.7	3
27670	515.3	300.2	7	30	8	123.2	3
27676	515.3	301.0	7	30	8	122.6	3
27683	515.4	299.2	7	30	8	124.1	3
27689	515.4	300.0	7	30	8	123.4	3
27695	515.4	300.7	7	30	8	122.7	3
27702	515.4	299.0	7	30	8	124.1	3
27708	515.4	299.7	7	30	8	123.4	3
27713	515.4	298.2	7	30	8	124.6	3
27720	515.4	299.1	7	30	8	123.8	3
27726	515.4	297.7	7	30	8	125.0	3
27733	515.4	298.6	7	30	8	124.1	3
27739	515.4	297.1	7	30	7	125.3	3
27745	515.4	295.7	7	30	7	126.5	3
27752	515.4	294.2	7	30	7	127.6	3
27757	515.4	293.0	7	30	7	128.5	3
27764	515.4	291.7	7	30	7	129.5	3
27770	515.4	290.4	7	30	7	130.6	3
27776	515.4	289.3	7	30	7	131.5	3
27783	515.4	288.1	7	30	7	132.5	3
27789	515.4	287.0	7	30	7	133.5	3
27795	515.4	287.1	7	30	7	133.3	3
27802	515.4	287.2	7	30	7	133.0	3
27808	515.4	287.3	7	30	7	132.8	3
27814	515.4	287.4	7	30	7	132.6	3
27820	515.4	286.3	7	30	7	133.6	3
27826	515.4	286.4	7	30	7	133.4	3
27833	515.4	286.6	7	30	7	133.1	3
27840	515.4	286.7	7	30	7	132.8	3
27846	515.4	286.9	7	30	7	132.6	3
27854	515.4	287.0	7	30	7	132.3	3
27860	515.5	287.1	7	30	7	132.1	3
27867	515.5	287.2	7	30	7	131.8	3
27874	515.5	287.4	7	30	7	131.6	3
27881	515.5	286.2	7	30	7	132.6	3
27887	515.5	286.4	7	30	8	132.3	3
27893	514.6	287.4	7	29	8	131.3	3
27900	513.8	288.4	7	29	8	130.2	3
27906	513.0	289.3	7	29	8	129.2	3
27913	512.3	290.1	7	29	8	128.1	3
27920	511.5	291.1	7	29	8	126.9	3
27926	510.8	291.8	7	29	8	126.0	3
27935	509.9	292.8	7	29	8	124.6	3
27941	509.3	293.6	7	29	8	123.5	3
27949	508.6	294.4	7	29	8	122.4	3
27955	508.0	295.1	7	29	8	121.4	3
27961	507.5	295.7	7	29	8	120.4	3
27968	506.9	296.4	7	29	8	119.4	3
27974	506.5	296.9	7	29	8	118.5	3
27980	506.0	297.5	7	29	8	117.6	3
27987	505.5	298.1	7	29	8	116.6	3
27993	505.0	298.6	7	29	8	115.6	3
28000	504.6	299.2	7	29	8	114.6	3
28007	504.1	299.6	7	30	8	113.7	3
28013	503.7	300.1	7	30	8	112.8	3
28020	503.3	300.6	7	30	8	111.8	3
28026	503.8	299.0	7	30	8	112.7	3
28032	503.4	299.5	7	30	8	111.8	3
28039	503.9	297.9	7	30	8	112.8	3
28049	503.4	298.6	7	30	8	111.5	3
28056	503.9	296.9	7	30	8	112.6	3
28062	503.5	297.4	7	30	8	111.8	3
28070	504.2	295.5	7	30	8	113.1	3
28077	503.8	296.1	7	30	8	112.2	3
28084	503.3	296.8	7	30	8	111.2	3
28090	503.8	295.3	7	30	8	112.2	3
28097	503.4	295.9	7	30	8	111.4	3
28103	504.0	294.4	7	30	8	112.5	3
28109	503.6	295.0	7	30	8	111.7	3
28116	504.1	293.5	7	30	8	112.7	3
28123	503.7	294.2	7	30	8	111.9	3
28130	504.2	292.8	7	30	8	112.8	3
28140	503.6	293.9	7	30	8	111.6	3
28145	504.1	292.6	7	30	8	113.2	3
28153	503.6	293.4	7	30	8	113.2	3
28159	503.3	294.1	7	30	8	113.1	3
28165	503.7	292.7	7	30	8	114.8	3
28171	503.4	293.5	7	30	8	114.6	3
28177	503.0	294.1	7	30	8	114.5	3
28183	503.5	292.7	7	30	8	116.1	3
28189	503.2	293.4	7	30	8	116.0	3
28195	502.8	294.1	7	30	8	115.8	3
28202	503.4	292.7	7	30	8	117.4	3
28211	502.9	293.7	7	30	8	117.1	3
28217	502.5	294.4	7	30	8	116.9	3
28223	503.0	293.1	7	30	8	118.3	3
28229	502.7	293.7	7	30	8	118.1	3
28236	502.3	294.5	7	30	8	117.9	3
28241	502.8	293.2	7	30	8	119.2	3
28248	502.5	293.9	7	30	8	118.9	3
28254	503.0	292.4	7	30	8	120.4	3
28260	502.7	293.1	7	30	8	120.1	3
28266	502.4	293.8	7	30	8	119.8	3
28272	502.9	292.6	7	30	8	121.1	3
28278	502.6	293.2	7	30	8	120.8	3
28284	502.2	293.9	7	30	8	120.5	3
28290	502.7	292.7	7	30	7	121.7	3
28296	503.2	291.4	7	30	7	122.9	3
28303	503.7	290.1	7	30	7	124.2	3
28309	504.1	289.0	7	30	7	125.4	3
28316	504.6	287.7	7	30	7	126.8	3
28323	505.1	286.5	7	30	7	128.1	3
28329	505.5	285.5	7	30	7	129.3	3
28339	506.1	283.9	7	30	7	131.3	3
28345	506.5	284.1	7	30	7	131.3	3
28352	506.9	284.4	7	30	7	131.3	3
28361	507.4	284.7	7	30	7	131.4	3
28368	507.7	284.9	7	30	7	131.4	3
28374	508.0	285.1	7	30	7	131.4	3
28384	508.4	285.4	7	30	7	131.4	3
28390	508.7	284.4	7	30	7	132.5	3
28396	509.0	284.6	7	30	7	132.5	3
28403	509.2	284.8	7	31	7	132.5	3
28409	509.5	285.0	7	31	7	132.5	3
28416	509.7	285.2	7	31	7	132.4	3
28423	510.0	285.4	7	31	7	132.4	3
28429	510.2	285.6	7	31	7	132.3	3
28438	510.5	285.8	7	31	8	135.3	3
28444	511.5	286.8	7	30	8	134.3	3
28452	512.7	288.0	7	30	8	133.1	3
28458	513.6	288.9	7	30	8	132.2	3
28464	514.5	289.8	7	30	8	131.2	3
28471	515.5	290.7	7	30	8	130.2	3
28477	516.3	291.5	7	30	8	129.3	3
28483	517.1	292.2	7	30	8	128.3	3
28489	517.8	293.0	7	30	8	127.4	3
28495	518.5	293.6	7	30	8	126.6	3
28502	519.3	294.3	7	30	8	125.7	3
28507	519.9	295.0	7	30	8	124.8	3
28514	520.6	295.6	7	30	8	124.0	3
28520	521.2	296.2	7	30	8	123.0	3
28527	521.8	296.8	7	30	8	122.2	3
28534	522.5	297.5	7	30	8	121.1	3
28541	523.1	298.1	7	30	8	120.2	3
28547	523.7	298.6	7	30	8	119.4	3
28556	524.4	299.3	7	30	8	118.1	3
28563	524.9	299.8	7	30	8	117.3	3
28570	525.4	300.3	7	30	8	116.4	3
28576	525.9	300.7	7	30	8	115.6	3
28583	526.3	301.2	7	30	8	114.8	3
28592	526.9	301.7	7	30	8	113.6	3
28598	526.5	300.1	7	30	8	114.6	3
28604	526.0	300.9	7	30	8	113.2	3
28610	525.6	299.3	7	30	8	114.1	3
28617	525.2	297.7	7	30	8	115.1	3
28623	524.9	296.3	7	30	8	116.0	3
28629	524.5	297.1	7	30	8	114.6	3
28636	524.1	295.5	7	30	8	115.7	3
28642	523.8	294.1	7	30	8	116.6	3
28649	523.4	295.2	7	30	8	115.1	3
28655	523.1	293.8	7	30	8	116.1	3
28661	522.9	292.6	7	30	8	117.0	3
28668	522.6	293.7	7	30	8	115.5	3
28674	522.3	292.3	7	30	8	116.5	3
28680	522.0	291.1	7	30	8	117.4	3
28687	521.8	292.3	7	30	8	116.7	3
28693	521.5	291.1	7	30	8	118.3	3
28699	521.3	289.8	7	30	8	120.0	3
28706	521.1	291.0	7	30	8	119.3	3
28711	520.9	289.9	7	30	8	120.8	3
28718	520.6	291.1	7	30	8	120.1	3
28724	519.6	290.2	7	31	8	121.0	3
28730	519.5	291.3	7	31	8	120.3	3
28736	518.5	290.4	7	31	8	121.3	3
28742	518.3	291.5	7	31	8	120.5	3
28748	518.2	292.5	7	31	8	119.7	3
28754	517.3	291.6	7	31	8	120.6	3
28760	517.2	292.6	7	31	8	119.9	3
28767	516.3	291.6	7	31	8	120.7	3
28773	516.3	292.7	7	31	8	119.9	3
28778	516.2	293.6	7	31	8	119.1	3
28785	515.3	292.6	7	31	8	119.9	3
28791	515.3	293.6	7	31	8	119.1	3
28796	514.6	292.7	7	31	8	119.8	3
28803	514.6	293.8	7	31	8	118.8	3
28808	513.9	292.9	7	31	8	119.6	3
28814	513.9	293.8	7	31	8	118.7	3
28820	513.1	292.8	7	31	8	119.5	3
28826	513.2	293.8	7	31	8	118.6	3
28832	513.3	292.5	7	31	8	119.8	3
28838	513.4	293.6	7	31	7	118.8	3
28844	512.6	292.6	7	31	7	119.5	3
28850	512.8	291.3	7	31	7	120.8	3
28857	512.9	290.0	7	31	7	122.1	3
28863	513.0	288.9	7	31	7	123.4	3
28872	513.1	287.3	7	31	7	125.2	3
28878	513.2	286.2	7	31	7	126.4	3
28885	512.4	285.5	7	31	7	127.2	3
28891	512.5	284.5	7	31	7	128.4	3
28898	512.6	283.5	7	31	7	129.7	3
28905	512.7	282.4	7	31	7	131.1	3
28912	512.8	281.4	7	31	7	132.4	3
28919	513.0	280.5	7	31	7	133.2	3
28925	513.1	280.9	7	31	7	132.9	3
28932	513.2	281.3	7	31	7	132.6	3
28938	513.3	281.6	7	31	7	132.3	3
28944	513.3	281.9	7	31	7	132.0	3
28951	512.2	282.3	7	31	7	133.0	3
28958	512.3	282.6	7	31	7	132.7	3
28965	512.4	282.9	7	31	7	132.4	3
28971	512.6	281.9	7	31	7	132.6	3
28977	512.7	282.3	7	31	8	132.3	3
28984	511.9	283.5	7	30	8	132.6	3
28990	511.2	284.6	7	30	8	132.8	3
28996	510.6	285.5	7	30	8	133.0	3
29003	509.9	286.6	7	30	8	133.3	3
29009	509.3	287.6	7	30	8	133.6	3
29016	508.7	288.5	7	30	8	133.9	3
29022	508.1	289.4	7	30	8	134.1	3
29028	507.6	290.2	7	30	8	134.4	3
29034	507.1	291.1	7	30	8	134.7	3
29040	506.6	291.8	7	30	8	135.0	3
29046	506.1	292.5	7	30	8	135.3	3
29053	505.6	293.4	7	30	8	135.7	3
29059	505.2	294.0	7	30	8	136.0	3
29066	504.7	294.7	7	30	8	136.4	3
29072	504.3	295.4	7	30	8	136.8	3
29078	503.9	296.0	7	30	8	137.1	3
29085	504.4	297.0	7	30	8	136.5	3
29094	503.8	297.8	7	30	8	137.1	3
29101	504.3	298.8	7	30	8	136.5	3
29107	503.9	299.3	7	30	8	136.9	3
29114	504.3	300.1	7	30	8	136.4	3
29123	503.8	300.7	7	30	8	137.0	3
29129	504.2	301.5	7	30	8	136.6	3
29137	504.8	302.4	7	30	8	136.0	3
29144	504.3	302.8	7	31	8	136.5	3
29151	504.8	303.5	7	31	8	135.9	3
29157	504.3	303.8	7	31	8	134.8	3
29164	504.8	304.5	7	31	8	133.3	3
29172	505.4	305.3	7	31	8	131.3	3
29179	505.8	305.9	7	31	8	129.8	3
29186	506.2	306.5	7	31	8	128.2	3
29192	506.5	307.1	7	31	8	126.7	3
29199	506.9	307.6	7	31	8	125.2	3
29206	507.3	308.2	7	31	8	123.5	3
29212	507.6	308.6	7	31	8	122.1	3
29220	508.0	306.2	7	31	8	123.4	3
29226	508.3	304.4	7	31	8	124.3	3
29233	507.7	304.7	7	31	8	123.1	3
29239	508.0	302.9	7	31	8	124.1	3
29245	508.3	303.5	7	31	8	122.8	3
29251	508.6	301.7	7	31	8	123.8	3
29257	508.8	300.2	7	31	8	124.7	3
29263	508.3	300.6	7	31	8	123.7	3
29269	508.6	298.9	7	31	8	124.7	3
29275	508.8	299.7	7	31	8	123.4	3
29281	509.1	298.1	7	31	8	124.4	3
29288	509.4	296.5	7	31	8	125.5	3
29295	509.6	297.4	7	31	8	124.0	3
29303	509.9	295.4	7	31	8	125.4	3
29310	510.2	296.4	7	31	8	123.9	3
29316	510.4	294.9	7	31	8	125.0	3
29323	510.6	295.9	7	31	8	123.5	3
29328	510.8	294.6	7	31	8	124.4	3
29335	510.9	293.2	7	31	8	125.4	3
29341	511.1	294.2	7	31	8	124.0	3
29347	511.3	292.9	7	31	8	125.0	3
29354	511.5	291.5	7	31	8	126.1	3
29360	511.6	292.5	7	31	8	124.8	3
29366	511.8	291.1	7	31	8	125.8	3
29373	511.9	292.3	7	31	8	124.2	3
29379	512.0	291.2	7	31	7	125.1	3
29386	512.2	289.8	7	31	7	126.2	3
29392	512.3	288.7	7	31	7	127.1	3
29399	512.5	287.5	7	31	7	128.2	3
29405	512.6	286.3	7	31	7	128.5	3
29412	512.7	285.3	7	31	7	128.5	3
29420	512.8	284.0	7	31	7	128.6	3
29426	512.9	283.1	7	31	7	128.6	3
29432	513.0	282.2	7	31	7	128.7	3
29438	513.1	281.3	7	31	7	128.7	3
29445	513.2	280.5	7	31	7	128.8	3
29451	513.3	279.6	7	31	7	128.9	3
29457	513.4	280.0	7	31	7	128.6	3
29464	513.5	280.4	7	31	7	128.4	3
29471	513.6	280.9	7	31	7	128.1	3
29477	513.6	280.1	7	32	7	128.2	3
29487	513.8	280.7	7	32	7	127.8	3
29495	513.8	279.7	7	32	7	127.9	3
29505	513.9	280.3	7	32	7	127.5	3
29512	514.0	280.7	7	32	7	127.2	3
29519	514.1	281.2	7	32	7	126.9	3
29525	514.1	280.4	7	32	7	127.0	3
29531	513.0	280.7	7	32	7	127.9	3
29539	513.1	281.2	7	32	7	127.6	3
29546	513.2	280.2	7	32	7	128.7	3
29558	513.4	280.9	7	32	7	129.5	3
29567	513.5	281.4	7	32	7	130.2	3
29574	513.6	281.8	7	32	7	130.7	3
29580	513.6	282.1	7	32	7	131.0	3
29587	513.7	281.2	7	32	7	131.8	3
29592	513.8	281.5	7	32	7	132.2	3
29599	513.9	281.9	7	32	7	132.5	3
29606	513.9	282.2	7	32	7	132.8	3
29613	514.0	282.5	7	32	7	133.2	3
29622	514.1	282.9	7	32	7	133.5	3
29628	514.1	282.0	7	32	7	134.2	3
29635	514.2	282.4	7	32	7	134.0	3
29641	514.2	282.7	7	32	7	133.7	3
29649	514.3	283.0	7	32	7	133.4	3
29655	514.4	282.0	7	32	7	134.3	3
29661	514.4	282.3	7	32	7	134.0	3
29668	514.4	282.6	7	32	7	133.7	3
29674	514.5	282.9	7	32	7	133.5	3
29681	514.5	283.2	7	32	7	133.2	3
29687	514.6	282.2	7	32	7	134.1	3
29694	514.6	282.5	7	32	7	133.8	3
29700	514.6	282.8	7	32	7	133.5	3
29707	514.7	283.1	7	32	7	133.3	3
29713	514.7	283.4	7	32	7	133.0	3
29719	514.7	282.4	7	32	7	133.7	3
29726	514.8	282.7	7	32	7	133.5	3
29732	514.8	283.0	7	32	7	133.2	3
29739	514.8	283.2	7	32	7	133.0	3
29745	514.8	283.5	7	32	7	132.7	3
29752	514.9	282.5	7	32	7	132.8	3
29758	514.9	282.8	7	32	7	132.6	3
29765	514.9	283.1	7	32	7	132.3	3
29772	515.0	283.4	7	32	7	132.0	3
29779	515.0	282.5	7	32	7	132.1	3
29786	515.0	282.8	7	32	7	131.9	3
29792	515.0	283.1	7	32	7	131.6	3
29799	515.0	283.4	7	32	7	131.4	3
29806	515.1	282.4	7	32	7	131.5	3
29812	515.1	282.7	7	32	7	131.2	3
29819	515.1	283.0	7	32	7	131.0	3
29825	515.1	283.2	7	32	7	130.7	3
29831	515.1	283.5	7	32	7	131.3	3
29838	515.1	282.5	7	32	7	132.2	3
29844	515.2	282.8	7	32	7	132.7	3
29851	515.2	283.1	7	32	7	132.9	3
29857	515.2	283.4	7	32	7	132.7	3
29866	515.2	283.8	7	32	7	132.3	3
29872	515.2	282.8	7	32	7	133.1	3
29878	515.2	283.1	7	32	7	132.9	3
29885	515.2	283.4	7	32	7	132.6	3
29890	515.2	283.6	7	33	7	132.3	3
29896	515.2	283.8	7	33	7	132.1	3
29903	515.3	284.1	7	33	7	131.8	3
29908	515.3	283.2	7	33	7	132.6	3
29914	515.3	283.4	7	33	7	132.4	3
29921	515.3	283.7	7	33	7	132.1	3
29926	515.3	283.9	7	33	7	131.9	3
29933	515.3	283.0	7	33	7	132.7	3
29939	515.3	283.2	7	33	7	132.4	3
29944	515.3	283.5	7	33	7	132.2	3
29952	515.3	283.8	7	33	7	131.9	3
29957	515.3	282.9	7	33	7	132.7	3
29963	515.3	283.1	7	33	7	132.4	3
29970	515.3	283.4	7	33	7	132.1	3
29975	515.3	283.6	7	33	7	131.9	3
29983	515.4	282.6	7	33	7	132.8	3
29989	515.4	282.9	7	33	7	132.5	3
29995	515.4	283.2	7	33	7	132.3	3
30003	515.4	283.5	7	33	7	131.9	3
30013	515.4	284.0	7	33	7	131.5	3
30020	515.4	284.2	7	33	7	131.2	3
30025	515.4	284.4	7	33	7	131.0	3
30031	515.4	284.6	7	33	7	130.7	3
30037	515.4	284.8	7	33	7	130.5	3
30042	515.4	285.0	7	33	7	130.2	3
30048	515.4	285.2	7	33	7	130.0	3
30055	515.4	285.4	7	33	7	129.7	3
30061	515.4	285.5	7	33	7	129.5	3
30067	515.4	285.7	7	33	7	129.2	3
30073	515.4	285.9	7	33	7	128.9	3
30079	515.4	286.0	7	33	7	128.7	3
30085	515.4	286.2	7	33	7	128.4	3
30091	515.4	286.3	7	33	8	128.2	3
30097	515.4	286.4	7	32	8	127.9	3
30103	515.4	286.6	7	32	8	127.7	3
30109	515.4	286.7	7	32	8	127.4	3
30116	515.4	286.8	7	32	8	127.1	3
30123	515.4	287.0	7	32	8	126.9	3
30128	515.4	287.1	7	32	8	126.6	3
30135	515.4	287.2	7	32	8	126.3	3
30140	515.4	287.3	7	32	8	126.1	3
30146	515.4	287.4	7	32	8	125.9	3
30152	515.5	287.5	7	32	8	125.6	3
30157	515.5	287.6	7	32	8	125.4	3
30164	515.5	287.7	7	32	8	125.1	3
30171	515.5	287.8	7	32	8	124.8	3
30176	515.5	287.8	7	32	8	124.6	3
30183	515.5	287.9	7	32	8	124.3	3
30189	515.5	288.0	7	32	8	124.0	3
30195	515.5	288.1	7	32	8	123.8	3
30202	515.5	288.2	7	32	8	123.5	3
30208	515.5	288.2	7	33	8	123.2	3
30215	515.5	288.3	7	33	8	122.9	3
30222	515.5	288.4	7	33	8	122.7	3
30227	515.5	288.4	7	33	8	122.4	3
30235	515.5	288.5	7	33	8	122.1	3
30242	515.5	288.6	7	33	8	121.8	3
30248	515.5	288.6	7	33	8	121.5	3
30254	515.5	288.7	7	33	8	121.3	3
30260	515.5	288.7	7	33	8	121.0	3
30266	515.5	288.8	7	33	8	120.8	3
30272	515.5	288.8	7	33	8	120.5	3
30277	515.5	288.9	7	33	8	120.3	3
30284	515.5	288.9	7	33	8	120.0	3
30289	515.5	288.9	7	33	8	119.8	3
30295	515.5	289.0	7	33	8	119.6	3
30302	515.5	289.0	7	33	8	119.3	3
30308	515.5	289.1	7	33	8	119.0	3
30314	515.5	289.1	7	33	8	118.7	3
30321	515.5	289.1	7	33	8	118.5	3
30326	515.5	289.2	7	33	8	118.2	3
30332	515.5	289.2	7	33	8	118.0	3
30338	515.5	289.2	7	33	8	117.7	3
30343	515.5	289.3	7	33	8	117.5	3
30350	515.5	289.3	7	33	9	117.2	3
30356	515.5	289.3	7	32	9	117.0	3
30361	515.5	289.3	7	32	9	116.8	3
30367	515.5	289.4	7	32	9	116.5	3
30373	515.5	289.4	7	32	9	116.3	3
30378	515.5	289.4	7	32	9	116.0	3
30384	515.5	289.4	7	32	9	115.8	3
30390	515.5	289.4	7	32	9	115.5	3
30396	515.5	289.5	7	32	9	115.3	3
30402	515.5	289.5	7	32	9	115.0	3
30407	515.5	289.5	7	32	9	114.8	3
30413	515.5	289.5	7	32	9	114.5	3
30420	515.5	289.5	7	32	9	114.3	3
30425	515.5	289.6	7	32	9	114.0	3
30431	515.5	289.6	7	32	9	113.8	3
30437	515.5	289.6	7	32	9	113.5	3
30442	515.5	289.6	7	32	9	113.3	3
30448	515.5	289.6	7	32	9	113.1	3
30455	515.5	289.6	7	32	9	112.8	3
30460	515.5	289.6	7	32	9	112.6	3
30467	515.5	289.7	7	32	9	112.3	3
30473	515.5	289.7	7	32	9	112.0	3
30478	515.5	289.7	7	32	9	111.8	3
30484	515.5	289.7	7	32	9	111.6	3
30490	515.5	289.7	7	32	9	111.3	3
